# signature_gene_contribution | collection gavish_tnbc (pan-cancer malignant metaprograms (Gavish, TNBC-relevant)) | DRVI run drvi_epi_64 | 04_3 - 04_7 signature interpretation
# CAVEAT: Cell type labels come from CellTypist (Cells_Adult_Breast.pkl, Kumar et al.
# CAVEAT: 2023), a NORMAL adult breast atlas with no malignant class: TNBC cells are assigned to the nearest normal state.
# CAVEAT: This subset therefore mixes normal and malignant epithelium and no CNV inference has been run.
# CAVEAT: Every state reported here is an EPITHELIAL state, not a tumour cell state.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP17_INTERFERON_MHC_II_1,immune,HLA-DRA,0.356242,0.727573,0.027391,0.038804,,5
MP17_INTERFERON_MHC_II_1,immune,IFITM1,0.559678,1.172159,0.044128,0.038188,,6
MP17_INTERFERON_MHC_II_1,immune,IFITM3,0.769025,1.847467,0.069552,0.036367,,7
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB1,0.298935,0.574935,0.021645,0.035933,,8
MP17_INTERFERON_MHC_II_1,immune,HLA-C,0.737013,1.67926,0.063219,0.034131,,9
MP17_INTERFERON_MHC_II_1,immune,B2M,0.908693,2.733092,0.102893,0.033794,,10
MP17_INTERFERON_MHC_II_1,immune,CXCL10,0.154995,0.394557,0.014854,0.031896,,11
MP17_INTERFERON_MHC_II_1,immune,IFI6,0.37697,0.677367,0.025501,0.029568,,12
MP17_INTERFERON_MHC_II_1,immune,PSMB9,0.342835,0.583014,0.021949,0.029233,,13
MP17_INTERFERON_MHC_II_1,immune,UBE2L6,0.373047,0.563136,0.0212,0.028909,,14
MP17_INTERFERON_MHC_II_1,immune,HLA-DPA1,0.280947,0.472599,0.017792,0.028076,,15
MP17_INTERFERON_MHC_II_1,immune,BST2,0.495762,0.861855,0.032446,0.026426,,16
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB5,0.225024,0.37211,0.014009,0.025815,,17
MP17_INTERFERON_MHC_II_1,immune,HLA-DQB1,0.191642,0.318788,0.012001,0.025648,,18
MP17_INTERFERON_MHC_II_1,immune,HLA-DPB1,0.256821,0.395477,0.014889,0.024618,,19
MP17_INTERFERON_MHC_II_1,immune,TAP1,0.283782,0.385553,0.014515,0.023329,,20
MP17_INTERFERON_MHC_II_1,immune,ISG15,0.323948,0.503351,0.01895,0.022883,,21
MP17_INTERFERON_MHC_II_1,immune,C1S,0.218616,0.334393,0.012589,0.021714,,22
MP17_INTERFERON_MHC_II_1,immune,GBP1,0.19371,0.274031,0.010316,0.019911,,23
MP17_INTERFERON_MHC_II_1,immune,HLA-E,0.492887,0.671836,0.025293,0.019653,,24
MP17_INTERFERON_MHC_II_1,immune,HLA-DQA1,0.16374,0.247305,0.00931,0.019315,,25
MP17_INTERFERON_MHC_II_1,immune,TYMP,0.331363,0.419799,0.015804,0.018979,,26
MP17_INTERFERON_MHC_II_1,immune,PSMB8,0.377668,0.464415,0.017484,0.017437,,27
MP17_INTERFERON_MHC_II_1,immune,PLSCR1,0.309534,0.380155,0.014312,0.017185,,28
MP17_INTERFERON_MHC_II_1,immune,HLA-DMA,0.225427,0.273814,0.010308,0.016619,,29
MP17_INTERFERON_MHC_II_1,immune,HLA-F,0.225225,0.246329,0.009274,0.014569,,30
MP17_INTERFERON_MHC_II_1,immune,LAP3,0.288188,0.316516,0.011916,0.01442,,31
MP17_INTERFERON_MHC_II_1,immune,SOD2,0.346973,0.408862,0.015392,0.012881,,32
MP17_INTERFERON_MHC_II_1,immune,STAT1,0.323142,0.362639,0.013652,0.012641,,33
MP17_INTERFERON_MHC_II_1,immune,TNFSF10,0.363671,0.483365,0.018197,0.012157,,34
MP17_INTERFERON_MHC_II_1,immune,ISG20,0.23166,0.250497,0.00943,0.011727,,35
MP17_INTERFERON_MHC_II_1,immune,GBP2,0.199205,0.207847,0.007825,0.011301,,36
MP17_INTERFERON_MHC_II_1,immune,SAA1,0.197297,0.30477,0.011474,0.007848,,37
MP17_INTERFERON_MHC_II_1,immune,IFIT3,0.089883,0.092529,0.003483,0.007284,,38
MP17_INTERFERON_MHC_II_1,immune,IFI44L,0.146035,0.14465,0.005446,0.00672,,39
MP17_INTERFERON_MHC_II_1,immune,IFI35,0.152362,0.127023,0.004782,0.00607,,40
MP17_INTERFERON_MHC_II_1,immune,OAS1,0.113217,0.101331,0.003815,0.005985,,41
MP17_INTERFERON_MHC_II_1,immune,MX1,0.187558,0.189392,0.00713,0.005799,,42
MP17_INTERFERON_MHC_II_1,immune,IFIT2,0.066388,0.073986,0.002785,0.005601,,43
MP17_INTERFERON_MHC_II_1,immune,C1R,0.115528,0.097818,0.003683,0.005113,,44
MP17_INTERFERON_MHC_II_1,immune,PARP14,0.161242,0.137422,0.005174,0.00489,,45
MP17_INTERFERON_MHC_II_1,immune,PARP9,0.157561,0.120078,0.004521,0.004549,,46
MP17_INTERFERON_MHC_II_1,immune,IFI44,0.103626,0.081993,0.003087,0.002925,,47
MP17_INTERFERON_MHC_II_1,immune,IFIT1,0.05188,0.047303,0.001781,0.002212,,48
MP18_INTERFERON_MHC_II_2,immune,CD74,0.618275,1.511673,0.063489,0.076193,,1
MP18_INTERFERON_MHC_II_2,immune,HLA-DRA,0.356242,0.727573,0.030557,0.062589,,2
MP18_INTERFERON_MHC_II_2,immune,IFITM3,0.769025,1.847467,0.077592,0.061694,,3
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB1,0.298935,0.574935,0.024147,0.058657,,4
MP18_INTERFERON_MHC_II_2,immune,S100A10,0.755108,1.735684,0.072897,0.052764,,5
MP18_INTERFERON_MHC_II_2,immune,IFI6,0.37697,0.677367,0.028449,0.04981,,6
MP18_INTERFERON_MHC_II_2,immune,SERPING1,0.281834,0.458719,0.019266,0.04806,,7
MP18_INTERFERON_MHC_II_2,immune,ANXA1,0.365995,0.667426,0.028031,0.047971,,8
MP18_INTERFERON_MHC_II_2,immune,LGALS1,0.555541,1.15629,0.048563,0.047535,,9
MP18_INTERFERON_MHC_II_2,immune,HLA-DPA1,0.280947,0.472599,0.019849,0.045862,,10
MP18_INTERFERON_MHC_II_2,immune,MMP7,0.23972,0.489348,0.020552,0.044475,,11
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB5,0.225024,0.37211,0.015628,0.04247,,12
MP18_INTERFERON_MHC_II_2,immune,ISG15,0.323948,0.503351,0.02114,0.036054,,13
MP18_INTERFERON_MHC_II_2,immune,C1S,0.218616,0.334393,0.014044,0.03533,,14
MP18_INTERFERON_MHC_II_2,immune,CD9,0.651805,1.143104,0.048009,0.034465,,15
MP18_INTERFERON_MHC_II_2,immune,LGALS3BP,0.339275,0.425776,0.017882,0.031276,,16
MP18_INTERFERON_MHC_II_2,immune,CRYAB,0.330759,0.52374,0.021997,0.029758,,17
MP18_INTERFERON_MHC_II_2,immune,HLA-DMA,0.225427,0.273814,0.0115,0.027497,,18
MP18_INTERFERON_MHC_II_2,immune,CLU,0.547198,0.979078,0.04112,0.023157,,19
MP18_INTERFERON_MHC_II_2,immune,CTSD,0.273411,0.283386,0.011902,0.017727,,20
MP18_INTERFERON_MHC_II_2,immune,MT1X,0.507167,0.777077,0.032636,0.017639,,21
MP18_INTERFERON_MHC_II_2,immune,MT2A,0.65926,1.26186,0.052997,0.01724,,22
MP18_INTERFERON_MHC_II_2,immune,CALM2,0.779302,1.531879,0.064337,0.015935,,23
MP18_INTERFERON_MHC_II_2,immune,NNMT,0.252697,0.307621,0.01292,0.01403,,24
MP18_INTERFERON_MHC_II_2,immune,C3,0.146049,0.155305,0.006523,0.013815,,25
MP18_INTERFERON_MHC_II_2,immune,A2M,0.142677,0.171938,0.007221,0.013024,,26
MP18_INTERFERON_MHC_II_2,immune,C1R,0.115528,0.097818,0.004108,0.008727,,27
MP18_INTERFERON_MHC_II_2,immune,TUBA1A,0.373719,0.473769,0.019898,0.008217,,28
MP18_INTERFERON_MHC_II_2,immune,ARPC1B,0.236133,0.214898,0.009026,0.008195,,29
MP18_INTERFERON_MHC_II_2,immune,DEPP1,0.118067,0.101798,0.004275,0.004744,,30
MP18_INTERFERON_MHC_II_2,immune,UCHL1,0.147231,0.168422,0.007074,0.002812,,31
MP18_INTERFERON_MHC_II_2,immune,CTNNAL1,0.127752,0.088755,0.003728,0.002542,,32
MP18_INTERFERON_MHC_II_2,immune,S100B,0.17133,0.264526,0.01111,0.002397,,33
MP18_INTERFERON_MHC_II_2,immune,IFITM2,0.347027,0.460544,0.019342,0.002248,,34
MP18_INTERFERON_MHC_II_2,immune,PMP22,0.254537,0.2729,0.011462,0.002227,,35
MP18_INTERFERON_MHC_II_2,immune,GPM6B,0.092395,0.065951,0.00277,0.001683,,36
MP18_INTERFERON_MHC_II_2,immune,TMEM176B,0.130855,0.142509,0.005985,0.001138,,37
MP18_INTERFERON_MHC_II_2,immune,DHRS3,0.090259,0.058593,0.002461,0.000977,,38
MP18_INTERFERON_MHC_II_2,immune,GPX3,0.038433,0.026479,0.001112,0.000942,,39
MP18_INTERFERON_MHC_II_2,immune,TMEM176A,0.136591,0.155569,0.006534,0.000781,,40
MP18_INTERFERON_MHC_II_2,immune,RARRES2,0.100697,0.112265,0.004715,0.000712,,41
MP18_INTERFERON_MHC_II_2,immune,ALDH1A1,0.016066,0.013336,0.00056,0.000172,,42
MP18_INTERFERON_MHC_II_2,immune,PLP1,0.012829,0.009425,0.000396,0.000121,,43
MP18_INTERFERON_MHC_II_2,immune,GFRA3,0.019922,0.013523,0.000568,5.5e-05,,44
MP18_INTERFERON_MHC_II_2,immune,EGFL8,0.004675,0.003145,0.000132,-4e-05,,45
MP18_INTERFERON_MHC_II_2,immune,SEMA3B,0.038769,0.026253,0.001103,-0.000209,,46
MP18_INTERFERON_MHC_II_2,immune,PDK4,0.091186,0.08701,0.003654,-0.001045,,47
MP18_INTERFERON_MHC_II_2,immune,WFDC2,0.44458,0.842645,0.03539,-0.001803,,48
MP18_INTERFERON_MHC_II_2,immune,PLAT,0.178893,0.218511,0.009177,-0.005067,,49
MP18_INTERFERON_MHC_II_2,immune,SELENOP,0.374095,0.527933,0.022173,-0.005548,,50
MP19_EPITHELIAL_SENESCENCE,senescence,KRT7,0.582905,1.069658,0.077861,0.066719,,1
MP19_EPITHELIAL_SENESCENCE,senescence,ANXA1,0.365995,0.667426,0.048582,0.066111,,2
MP19_EPITHELIAL_SENESCENCE,senescence,TACSTD2,0.594229,1.06172,0.077283,0.063657,,3
MP19_EPITHELIAL_SENESCENCE,senescence,SLPI,0.424336,0.776842,0.056547,0.063347,,4
MP19_EPITHELIAL_SENESCENCE,senescence,S100A9,0.247659,0.433653,0.031566,0.055735,,5
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN4,0.58316,1.018464,0.074135,0.04747,,6
MP19_EPITHELIAL_SENESCENCE,senescence,PDZK1IP1,0.310985,0.384518,0.027989,0.044115,,7
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6B,0.194221,0.284288,0.020694,0.042952,,8
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN7,0.478137,0.639236,0.04653,0.039426,,9
MP19_EPITHELIAL_SENESCENCE,senescence,CRABP2,0.438401,0.640847,0.046648,0.03823,,10
MP19_EPITHELIAL_SENESCENCE,senescence,CXCL17,0.172512,0.235308,0.017128,0.032559,,11
MP19_EPITHELIAL_SENESCENCE,senescence,KRT16,0.149729,0.208075,0.015146,0.031817,,12
MP19_EPITHELIAL_SENESCENCE,senescence,KRT17,0.283083,0.558486,0.040653,0.0318,,13
MP19_EPITHELIAL_SENESCENCE,senescence,S100A8,0.128921,0.21827,0.015888,0.029067,,14
MP19_EPITHELIAL_SENESCENCE,senescence,WFDC2,0.44458,0.842645,0.061337,0.025841,,15
MP19_EPITHELIAL_SENESCENCE,senescence,ELF3,0.427063,0.544996,0.039671,0.025106,,16
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB1,0.278691,0.278761,0.020291,0.024923,,17
MP19_EPITHELIAL_SENESCENCE,senescence,DSC2,0.30635,0.333894,0.024304,0.024248,,18
MP19_EPITHELIAL_SENESCENCE,senescence,SAA1,0.197297,0.30477,0.022184,0.023999,,19
MP19_EPITHELIAL_SENESCENCE,senescence,S100P,0.131487,0.156499,0.011392,0.020298,,20
MP19_EPITHELIAL_SENESCENCE,senescence,FABP5,0.355772,0.59721,0.043471,0.019201,,21
MP19_EPITHELIAL_SENESCENCE,senescence,CLIC3,0.1029,0.115753,0.008426,0.018827,,22
MP19_EPITHELIAL_SENESCENCE,senescence,LCN2,0.105103,0.139122,0.010127,0.018211,,23
MP19_EPITHELIAL_SENESCENCE,senescence,GPRC5A,0.200051,0.1976,0.014383,0.017034,,24
MP19_EPITHELIAL_SENESCENCE,senescence,PRSS22,0.164157,0.142305,0.010358,0.015513,,25
MP19_EPITHELIAL_SENESCENCE,senescence,MAL2,0.297524,0.285166,0.020757,0.014239,,26
MP19_EPITHELIAL_SENESCENCE,senescence,MALL,0.098145,0.088735,0.006459,0.013576,,27
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6A,0.028237,0.041132,0.002994,0.012083,,28
MP19_EPITHELIAL_SENESCENCE,senescence,LYPD3,0.195403,0.185761,0.013522,0.011971,,29
MP19_EPITHELIAL_SENESCENCE,senescence,PI3,0.044371,0.051477,0.003747,0.010446,,30
MP19_EPITHELIAL_SENESCENCE,senescence,S100A7,0.028049,0.064091,0.004665,0.010439,,31
MP19_EPITHELIAL_SENESCENCE,senescence,LY6D,0.133623,0.19676,0.014322,0.007802,,32
MP19_EPITHELIAL_SENESCENCE,senescence,IGFBP3,0.080869,0.093669,0.006818,0.006926,,33
MP19_EPITHELIAL_SENESCENCE,senescence,C15orf48,0.168133,0.210602,0.01533,0.006368,,34
MP19_EPITHELIAL_SENESCENCE,senescence,PSCA,0.042302,0.034957,0.002545,0.004386,,35
MP19_EPITHELIAL_SENESCENCE,senescence,AGR2,0.249056,0.356399,0.025943,0.003182,,36
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM6,0.032778,0.026691,0.001943,0.003081,,37
MP19_EPITHELIAL_SENESCENCE,senescence,AQP3,0.086928,0.078837,0.005739,0.002109,,38
MP19_EPITHELIAL_SENESCENCE,senescence,SULT2B1,0.081649,0.061167,0.004452,0.002006,,39
MP19_EPITHELIAL_SENESCENCE,senescence,TSPAN1,0.078707,0.062867,0.004576,0.001847,,40
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM5,0.009578,0.008101,0.00059,0.000973,,41
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB3,0.00219,0.001829,0.000133,0.000554,,42
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB4,0.002136,0.00193,0.00014,0.000518,,43
MP19_EPITHELIAL_SENESCENCE,senescence,IL1RN,0.026813,0.020726,0.001509,0.000384,,44
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR1B,0.001075,0.001241,9e-05,0.000371,,45
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR3,0.006005,0.005693,0.000414,0.000252,,46
MP19_EPITHELIAL_SENESCENCE,senescence,MUC4,0.006287,0.003917,0.000285,0.000123,,47
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2D,0.000309,0.000409,3e-05,8.2e-05,,48
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2A,0.000309,0.000344,2.5e-05,7.3e-05,,49
MP19_EPITHELIAL_SENESCENCE,senescence,KRT13,0.006072,0.005156,0.000375,5e-06,,50
MP20_MYC,metabolic,ENO1,0.598246,0.989744,0.047499,0.048501,,1
MP20_MYC,metabolic,LDHA,0.685402,1.253739,0.060168,0.048434,,2
MP20_MYC,metabolic,RAN,0.644833,1.031126,0.049485,0.047467,,3
MP20_MYC,metabolic,FABP5,0.355772,0.59721,0.028661,0.044556,,4
MP20_MYC,metabolic,HSPD1,0.568947,0.825594,0.039621,0.043363,,5
MP20_MYC,metabolic,HSPE1,0.648729,1.042937,0.050052,0.040612,,6
MP20_MYC,metabolic,RANBP1,0.485727,0.621743,0.029838,0.034363,,7
MP20_MYC,metabolic,SNRPD1,0.471689,0.5843,0.028041,0.034253,,8
MP20_MYC,metabolic,NCL,0.594847,0.840657,0.040344,0.033127,,9
MP20_MYC,metabolic,EIF5A,0.572534,0.799291,0.038359,0.032836,,10
MP20_MYC,metabolic,LDHB,0.538762,0.826588,0.039669,0.029227,,11
MP20_MYC,metabolic,PPA1,0.547078,0.737276,0.035383,0.02884,,12
MP20_MYC,metabolic,CCT5,0.377064,0.417344,0.020029,0.027125,,13
MP20_MYC,metabolic,FKBP4,0.456549,0.537373,0.025789,0.026317,,14
MP20_MYC,metabolic,CYCS,0.495641,0.612953,0.029416,0.025823,,15
MP20_MYC,metabolic,C1QBP,0.475007,0.56391,0.027063,0.025643,,16
MP20_MYC,metabolic,NHP2,0.549482,0.737861,0.035411,0.025606,,17
MP20_MYC,metabolic,ATP5MC1,0.523193,0.666767,0.031999,0.023566,,18
MP20_MYC,metabolic,EIF4EBP1,0.421905,0.584512,0.028051,0.023396,,19
MP20_MYC,metabolic,MRPL3,0.369957,0.373733,0.017936,0.022952,,20
MP20_MYC,metabolic,EBNA1BP2,0.333889,0.315873,0.015159,0.020575,,21
MP20_MYC,metabolic,CCT2,0.367405,0.362749,0.017409,0.020207,,22
MP20_MYC,metabolic,PA2G4,0.379361,0.386026,0.018526,0.018816,,23
MP20_MYC,metabolic,DCTPP1,0.312194,0.287981,0.01382,0.016731,,24
MP20_MYC,metabolic,PRMT1,0.333486,0.32211,0.015458,0.016261,,25
MP20_MYC,metabolic,TIMM13,0.436171,0.494741,0.023743,0.01605,,26
MP20_MYC,metabolic,NOP58,0.262046,0.229138,0.010997,0.015922,,27
MP20_MYC,metabolic,BZW2,0.282573,0.250773,0.012035,0.015529,,28
MP20_MYC,metabolic,SRM,0.210046,0.181262,0.008699,0.015042,,29
MP20_MYC,metabolic,SLIRP,0.346946,0.350875,0.016839,0.014248,,30
MP20_MYC,metabolic,DKC1,0.207399,0.168838,0.008103,0.0133,,31
MP20_MYC,metabolic,NIFK,0.252871,0.209435,0.010051,0.01271,,32
MP20_MYC,metabolic,DCAF13,0.229846,0.20524,0.00985,0.012632,,33
MP20_MYC,metabolic,PAICS,0.221773,0.184743,0.008866,0.012376,,34
MP20_MYC,metabolic,TOMM40,0.239586,0.197431,0.009475,0.011766,,35
MP20_MYC,metabolic,ODC1,0.207332,0.197096,0.009459,0.011192,,36
MP20_MYC,metabolic,NOP16,0.209938,0.173156,0.00831,0.0105,,37
MP20_MYC,metabolic,MYC,0.297135,0.335383,0.016095,0.009527,,38
MP20_MYC,metabolic,MRTO4,0.164009,0.121229,0.005818,0.00931,,39
MP20_MYC,metabolic,RUVBL1,0.163458,0.122812,0.005894,0.009273,,40
MP20_MYC,metabolic,DDX21,0.270913,0.230696,0.011071,0.00895,,41
MP20_MYC,metabolic,PNO1,0.164788,0.120613,0.005788,0.008661,,42
MP20_MYC,metabolic,GPATCH4,0.162988,0.114875,0.005513,0.006832,,43
MP20_MYC,metabolic,NOLC1,0.2227,0.177974,0.008541,0.006189,,44
MP20_MYC,metabolic,NOP56,0.169933,0.121465,0.005829,0.005561,,45
MP20_MYC,metabolic,CMSS1,0.130519,0.091799,0.004406,0.005517,,46
MP20_MYC,metabolic,NME1,0.124582,0.092722,0.00445,0.004884,,47
MP20_MYC,metabolic,GNL3,0.171371,0.127097,0.0061,0.004681,,48
MP20_MYC,metabolic,MRPL12,0.032254,0.018446,0.000885,0.000749,,49
MP21_RESPIRATION,metabolic,RPS21,0.858398,2.086787,0.060405,0.04176,,1
MP21_RESPIRATION,metabolic,ATP5F1E,0.775191,1.588846,0.045992,0.041307,,2
MP21_RESPIRATION,metabolic,NDUFS5,0.66552,1.135621,0.032872,0.034994,,3
MP21_RESPIRATION,metabolic,COX6B1,0.736516,1.34883,0.039044,0.034215,,4
MP21_RESPIRATION,metabolic,SEC61G,0.635188,1.031267,0.029852,0.031688,,5
MP21_RESPIRATION,metabolic,OST4,0.721229,1.296688,0.037535,0.031438,,6
MP21_RESPIRATION,metabolic,ATP5MF,0.607636,0.920896,0.026657,0.029762,,7
MP21_RESPIRATION,metabolic,NDUFB2,0.653968,1.034152,0.029935,0.028673,,8
MP21_RESPIRATION,metabolic,LGALS1,0.555541,1.15629,0.033471,0.0273,,9
MP21_RESPIRATION,metabolic,SNRPD2,0.668731,1.075561,0.031134,0.027069,,10
MP21_RESPIRATION,metabolic,UBL5,0.655109,1.013948,0.02935,0.026563,,11
MP21_RESPIRATION,metabolic,SNRPG,0.567564,0.795683,0.023032,0.026458,,12
MP21_RESPIRATION,metabolic,SEM1,0.593611,0.878404,0.025427,0.026108,,13
MP21_RESPIRATION,metabolic,COX7B,0.569082,0.795313,0.023022,0.025884,,14
MP21_RESPIRATION,metabolic,TMEM258,0.589406,0.847306,0.024527,0.025537,,15
MP21_RESPIRATION,metabolic,RPS29,0.520251,0.739085,0.021394,0.025527,,16
MP21_RESPIRATION,metabolic,NHP2,0.549482,0.737861,0.021359,0.02548,,17
MP21_RESPIRATION,metabolic,UQCR10,0.642025,0.974377,0.028205,0.024888,,18
MP21_RESPIRATION,metabolic,APRT,0.608898,0.885849,0.025642,0.024637,,19
MP21_RESPIRATION,metabolic,ATOX1,0.512285,0.672907,0.019478,0.02365,,20
MP21_RESPIRATION,metabolic,PFDN2,0.505501,0.685492,0.019843,0.02365,,21
MP21_RESPIRATION,metabolic,ROMO1,0.523797,0.710435,0.020565,0.023564,,22
MP21_RESPIRATION,metabolic,NDUFB4,0.595317,0.844927,0.024458,0.023393,,23
MP21_RESPIRATION,metabolic,NDUFS6,0.501753,0.634355,0.018362,0.023379,,24
MP21_RESPIRATION,metabolic,RPL21,0.732258,1.309511,0.037906,0.022543,,25
MP21_RESPIRATION,metabolic,NDUFA1,0.509719,0.652541,0.018889,0.022301,,26
MP21_RESPIRATION,metabolic,ATP5MC1,0.523193,0.666767,0.019301,0.020475,,27
MP21_RESPIRATION,metabolic,NDUFAB1,0.548448,0.73207,0.021191,0.020258,,28
MP21_RESPIRATION,metabolic,ATP5ME,0.411373,0.490868,0.014209,0.019954,,29
MP21_RESPIRATION,metabolic,LSM7,0.483336,0.579164,0.016765,0.018277,,30
MP21_RESPIRATION,metabolic,NDUFA3,0.400962,0.478153,0.013841,0.01808,,31
MP21_RESPIRATION,metabolic,NDUFC1,0.474685,0.570218,0.016506,0.015677,,32
MP21_RESPIRATION,metabolic,NEDD8,0.453487,0.513348,0.01486,0.015588,,33
MP21_RESPIRATION,metabolic,SNRPF,0.408323,0.446038,0.012911,0.01543,,34
MP21_RESPIRATION,metabolic,PSMB3,0.459747,0.555735,0.016087,0.015042,,35
MP21_RESPIRATION,metabolic,COX17,0.364087,0.375794,0.010878,0.014874,,36
MP21_RESPIRATION,metabolic,NOP10,0.439247,0.484651,0.014029,0.014562,,37
MP21_RESPIRATION,metabolic,NDUFB1,0.326527,0.34575,0.010008,0.014399,,38
MP21_RESPIRATION,metabolic,TIMM8B,0.347403,0.346431,0.010028,0.013704,,39
MP21_RESPIRATION,metabolic,SLIRP,0.346946,0.350875,0.010157,0.013328,,40
MP21_RESPIRATION,metabolic,NDUFA12,0.399108,0.410372,0.011879,0.012505,,41
MP21_RESPIRATION,metabolic,COPS9,0.409103,0.455536,0.013186,0.011664,,42
MP21_RESPIRATION,metabolic,PET100,0.300359,0.292947,0.00848,0.010278,,43
MP21_RESPIRATION,metabolic,COA3,0.418009,0.437852,0.012674,0.00898,,44
MP21_RESPIRATION,metabolic,NME1,0.124582,0.092722,0.002684,0.003156,,45
MP21_RESPIRATION,metabolic,NDUFA7,0.06796,0.041474,0.001201,0.00158,,46
MP21_RESPIRATION,metabolic,NDUFB8,0.04292,0.026751,0.000774,0.000424,,47
MP22_SECRETED_1,secreted,TM4SF1,0.650341,1.236864,0.118626,0.079909,,1
MP22_SECRETED_1,secreted,CDKN1A,0.410889,0.597627,0.057317,0.066204,,2
MP22_SECRETED_1,secreted,IER3,0.478083,0.749838,0.071916,0.061732,,3
MP22_SECRETED_1,secreted,ANXA1,0.365995,0.667426,0.064012,0.059986,,4
MP22_SECRETED_1,secreted,AREG,0.243159,0.391072,0.037507,0.046596,,5
MP22_SECRETED_1,secreted,CXCL2,0.200293,0.310052,0.029737,0.042253,,6
MP22_SECRETED_1,secreted,PHLDA2,0.31484,0.3963,0.038008,0.041435,,7
MP22_SECRETED_1,secreted,TNFRSF12A,0.35248,0.430203,0.04126,0.041393,,8
MP22_SECRETED_1,secreted,MAFF,0.240956,0.25508,0.024464,0.035036,,9
MP22_SECRETED_1,secreted,ICAM1,0.209723,0.240462,0.023062,0.032287,,10
MP22_SECRETED_1,secreted,MYC,0.297135,0.335383,0.032166,0.029872,,11
MP22_SECRETED_1,secreted,CSRNP1,0.229752,0.219524,0.021054,0.027585,,12
MP22_SECRETED_1,secreted,ERRFI1,0.265096,0.251231,0.024095,0.025913,,13
MP22_SECRETED_1,secreted,FHL2,0.272525,0.269849,0.025881,0.024731,,14
MP22_SECRETED_1,secreted,NAMPT,0.347577,0.340695,0.032675,0.024621,,15
MP22_SECRETED_1,secreted,EMP1,0.209105,0.194288,0.018634,0.024199,,16
MP22_SECRETED_1,secreted,PHLDA1,0.226622,0.247573,0.023744,0.022227,,17
MP22_SECRETED_1,secreted,MIDN,0.229564,0.20326,0.019494,0.020818,,18
MP22_SECRETED_1,secreted,TRIB1,0.199729,0.170726,0.016374,0.020206,,19
MP22_SECRETED_1,secreted,PIM3,0.260461,0.224037,0.021487,0.019881,,20
MP22_SECRETED_1,secreted,ZC3H12A,0.194758,0.159634,0.01531,0.019425,,21
MP22_SECRETED_1,secreted,NCOA7,0.233796,0.222399,0.02133,0.019096,,22
MP22_SECRETED_1,secreted,PLAUR,0.135826,0.128778,0.012351,0.017216,,23
MP22_SECRETED_1,secreted,MYADM,0.19993,0.165331,0.015857,0.016039,,24
MP22_SECRETED_1,secreted,ARID5B,0.222324,0.186089,0.017848,0.013716,,25
MP22_SECRETED_1,secreted,DDX21,0.270913,0.230696,0.022126,0.013306,,26
MP22_SECRETED_1,secreted,CCL2,0.077699,0.113362,0.010872,0.012662,,27
MP22_SECRETED_1,secreted,GEM,0.152174,0.161788,0.015517,0.012127,,28
MP22_SECRETED_1,secreted,FOSL2,0.154418,0.113104,0.010848,0.011686,,29
MP22_SECRETED_1,secreted,KDM6B,0.134953,0.098583,0.009455,0.010643,,30
MP22_SECRETED_1,secreted,FOSL1,0.080278,0.061864,0.005933,0.010448,,31
MP22_SECRETED_1,secreted,DUSP5,0.099945,0.077002,0.007385,0.010141,,32
MP22_SECRETED_1,secreted,ARL5B,0.164452,0.130442,0.01251,0.009484,,33
MP22_SECRETED_1,secreted,MLF1,0.260421,0.225802,0.021656,0.009042,,34
MP22_SECRETED_1,secreted,TNFAIP3,0.087935,0.082776,0.007939,0.008026,,35
MP22_SECRETED_1,secreted,ITPKC,0.088876,0.060649,0.005817,0.007102,,36
MP22_SECRETED_1,secreted,CXCL1,0.041912,0.047186,0.004526,0.007013,,37
MP22_SECRETED_1,secreted,BIRC3,0.068054,0.056394,0.005409,0.006352,,38
MP22_SECRETED_1,secreted,CXCL8,0.03979,0.043658,0.004187,0.0063,,39
MP22_SECRETED_1,secreted,EPHA2,0.055735,0.035574,0.003412,0.005816,,40
MP22_SECRETED_1,secreted,PFKFB3,0.10419,0.075502,0.007241,0.005677,,41
MP22_SECRETED_1,secreted,ZBTB43,0.098024,0.059928,0.005748,0.004958,,42
MP22_SECRETED_1,secreted,EDN1,0.059671,0.049806,0.004777,0.004652,,43
MP22_SECRETED_1,secreted,HBEGF,0.051558,0.032228,0.003091,0.003934,,44
